group_label,model_name,component_count,parameter_name,value,error
41-50,blast_wave,3,beta_s_2,0.8413964897194834,0.00575978357108442
41-50,blast_wave,3,n_2,3.9953755895958682,0.6986876529374904
41-50,blast_wave,3,norm_3,4.960412002489244,1.086382634196168
41-50,blast_wave,3,temperature_3,0.24463681850000674,0.011831602741666683
41-50,blast_wave,3,beta_s_3,0.9851435174082861,0.0016728059596414768
41-50,blast_wave,3,n_3,0.7791134301754472,0.23444332190648076
51-60,manuscript_juttner,1,norm_1,396.1990554139797,14.322190155467268
51-60,manuscript_juttner,1,temperature_1,0.5463420270492708,0.005058190768161719
51-60,manuscript_juttner,1,U_1,2.9999997956305613,0.021124240935944005
51-60,exact_bose_einstein,1,norm_1,287.11404688893157,9.201228842419937
51-60,exact_bose_einstein,1,temperature_1,0.5864643822713588,0.0047185785325303264
51-60,exact_bose_einstein,1,U_1,2.9999999933315253,0.03349889000339723
51-60,tsallis,1,norm_1,2339.716232725622,90.88563366010362
51-60,tsallis,1,temperature_1,0.12328117005936705,0.001429518232833972
51-60,tsallis,1,q_1,1.1591805177233427,0.000841393417665981
51-60,blast_wave,1,norm_1,3726.7216785333917,158.24232476186057
51-60,blast_wave,1,temperature_1,0.16938859517035731,0.0020039431367367966
51-60,blast_wave,1,beta_s_1,0.9474013858702444,0.0015805468941697542
51-60,blast_wave,1,n_1,3.999997474465813,0.23700555737159834
51-60,manuscript_juttner,2,norm_1,7.982482595783109,0.7459031735586805
51-60,manuscript_juttner,2,temperature_1,1.10521219375099,0.01604453923578064
51-60,manuscript_juttner,2,U_1,2.999995447821028,0.10253204580776298
51-60,manuscript_juttner,2,norm_2,1888.1633706720395,101.0246750220266
51-60,manuscript_juttner,2,temperature_2,0.3454224472847962,0.0053287575004407894
51-60,manuscript_juttner,2,U_2,2.9999982037444926,0.11019943062048498
51-60,exact_bose_einstein,2,norm_1,1094.567002526407,61.109502617903104
51-60,exact_bose_einstein,2,temperature_1,0.36134897542664485,0.031131815006759794
51-60,exact_bose_einstein,2,U_1,2.694272168764434,0.3106381246916219
51-60,exact_bose_einstein,2,norm_2,4.692286815449445,0.4470466215799265
51-60,exact_bose_einstein,2,temperature_2,1.1956986915183268,0.017385675050532012
51-60,exact_bose_einstein,2,U_2,2.999992711561059,0.18146176748828324
51-60,tsallis,2,norm_1,10567.07518433778,5278.596374565055
51-60,tsallis,2,temperature_1,0.06860015757899486,0.011230375204691695
51-60,tsallis,2,q_1,1.0201858198889229,0.0401265359744547
51-60,tsallis,2,norm_2,935.4033541696011,76.18211693287242
51-60,tsallis,2,temperature_2,0.15705886832461521,0.003257480552155634
51-60,tsallis,2,q_2,1.1449578856441087,0.001376620077411017
51-60,blast_wave,2,norm_1,22897.841290401935,1273.6568480168826
51-60,blast_wave,2,temperature_1,0.09418778803827471,0.0015534351480427921
51-60,blast_wave,2,beta_s_1,0.9693565967336776,0.0011362808777463096
51-60,blast_wave,2,n_1,1.4045995846233341,0.041912535091117586
51-60,blast_wave,2,norm_2,33.369750548184626,6.495147857982516
51-60,blast_wave,2,temperature_2,0.27493335735480245,0.012484021284694335
51-60,blast_wave,2,beta_s_2,0.979600557666181,0.0022491158206334183
51-60,blast_wave,2,n_2,3.958862281508869,0.3496716156697406
51-60,manuscript_juttner,3,norm_1,4310.042801307121,272.58264008421065
51-60,manuscript_juttner,3,temperature_1,0.1778143848438893,0.0053567625662565566
51-60,manuscript_juttner,3,U_1,1.7799966985309,0.10502844077907503
51-60,manuscript_juttner,3,norm_2,54.88998093718707,3.5707250616733823
51-60,manuscript_juttner,3,temperature_2,0.4920103402942156,0.010264121345599425
51-60,manuscript_juttner,3,U_2,1.4094710109381048,0.08038837683892464
51-60,manuscript_juttner,3,norm_3,0.03372951801903548,0.004887620748697684
51-60,manuscript_juttner,3,temperature_3,1.427345020330344,0.04132558245672746
51-60,manuscript_juttner,3,U_3,1.0986573969318203,0.12892038811014317
51-60,exact_bose_einstein,3,norm_1,49.71166055787891,4.491071046620171
51-60,exact_bose_einstein,3,temperature_1,0.7935707651534512,0.06027536832350394
51-60,exact_bose_einstein,3,U_1,2.980499353100754,2.0982080849274496
51-60,exact_bose_einstein,3,norm_2,0.02625175879283801,0.004976275851597921
51-60,exact_bose_einstein,3,temperature_2,1.9999990195949213,0.2350694028068241
51-60,exact_bose_einstein,3,U_2,2.119586657243595,0.09915054380838506
51-60,exact_bose_einstein,3,norm_3,2184.348123701653,315.7235576574027
51-60,exact_bose_einstein,3,temperature_3,0.18481404511361202,0.015902720644037957
51-60,exact_bose_einstein,3,U_3,1.4578799537206646,0.3336141936252649
51-60,tsallis,3,norm_1,98869.09407848587,556755.6808405358
51-60,tsallis,3,temperature_1,0.03230676087515143,0.07577707253494032
51-60,tsallis,3,q_1,1.007278421951291,0.8694124295159429
51-60,tsallis,3,norm_2,917.3462342104406,73.8920589367795
51-60,tsallis,3,temperature_2,0.15779052447005415,0.0032811011548136704
51-60,tsallis,3,q_2,1.1447075248960108,0.0014017851196864717
51-60,tsallis,3,norm_3,5528.836724542762,4897.393512617678
51-60,tsallis,3,temperature_3,0.08030378690513822,0.010106457149538672
51-60,tsallis,3,q_3,1.001000002915357,0.03836331305327845
51-60,blast_wave,3,norm_1,56.55300513913389,12.442624467001409
51-60,blast_wave,3,temperature_1,0.23029281395812323,0.010415765131409446
51-60,blast_wave,3,beta_s_1,0.9867651720323357,0.001479738050551127
51-60,blast_wave,3,n_1,3.738629739575184,0.38196237164832647
51-60,blast_wave,3,norm_2,15434.798297366793,3816.5499263399943
51-60,blast_wave,3,temperature_2,0.07770339882870475,0.0049535494573153815
51-60,blast_wave,3,beta_s_2,0.48004387816877675,0.2700202870098085
51-60,blast_wave,3,n_2,2.8519764776759566,3.325983347491592
51-60,blast_wave,3,norm_3,1749.2905173222073,97.32129149722005
51-60,blast_wave,3,temperature_3,0.19940896581240872,0.0031421693149027985
51-60,blast_wave,3,beta_s_3,0.8838118345156385,0.004664681164254558
51-60,blast_wave,3,n_3,2.667559874712239,0.19333468422887523
61-70,manuscript_juttner,1,norm_1,649.8476610224566,20.840840311613533
61-70,manuscript_juttner,1,temperature_1,0.5121491577531995,0.004541135190890833
61-70,manuscript_juttner,1,U_1,2.9999999698155744,0.015363603710820684
61-70,exact_bose_einstein,1,norm_1,420.1715523595473,11.54663852903721
61-70,exact_bose_einstein,1,temperature_1,0.5686568220583089,0.004246075164149821
61-70,exact_bose_einstein,1,U_1,2.9999999964968804,0.025717629017606658
61-70,tsallis,1,norm_1,2958.1988366825476,93.28583976992763
61-70,tsallis,1,temperature_1,0.12208232029230202,0.0011911021678224568
61-70,tsallis,1,q_1,1.1646535753014617,0.0007383972008233597
61-70,blast_wave,1,norm_1,6116.566419566797,541.633682326541
61-70,blast_wave,1,temperature_1,0.15444976688597603,0.004389040099184838
61-70,blast_wave,1,beta_s_1,0.9554104650820355,0.0018631789457438375
61-70,blast_wave,1,n_1,2.986936061397997,0.16101094150356965
61-70,manuscript_juttner,2,norm_1,15.717619530625555,1.1805143917999361
61-70,manuscript_juttner,2,temperature_1,1.0558513460888197,0.012750496754704077
61-70,manuscript_juttner,2,U_1,2.9999999447770955,0.08681867648633745
61-70,manuscript_juttner,2,norm_2,2853.924955373014,119.0346584326785
61-70,manuscript_juttner,2,temperature_2,0.3243512854602612,0.004065321391781895
61-70,manuscript_juttner,2,U_2,2.999999804685375,0.12531531792002837
61-70,exact_bose_einstein,2,norm_1,1556.2427860662042,98.35548529209257
61-70,exact_bose_einstein,2,temperature_1,0.33340353750963525,0.04149330303266935
61-70,exact_bose_einstein,2,U_1,2.5721657152726882,0.44785080196609406
61-70,exact_bose_einstein,2,norm_2,8.669134170480412,0.6659810779521145
61-70,exact_bose_einstein,2,temperature_2,1.1563330674492338,0.013860683099928273
61-70,exact_bose_einstein,2,U_2,2.9999998902640757,0.11744976624293169
61-70,tsallis,2,norm_1,15001.066276840957,5879.458447836016
61-70,tsallis,2,temperature_1,0.06558313091109502,0.00847227841775381
61-70,tsallis,2,q_1,1.0347456492269251,0.031898077348013865
61-70,tsallis,2,norm_2,1014.2290226432306,73.68745882225807
61-70,tsallis,2,temperature_2,0.16381836025154323,0.0030966039383620025
61-70,tsallis,2,q_2,1.146259763094141,0.0013194557605549218
61-70,blast_wave,2,norm_1,58706.82152718648,2890.361225749577
61-70,blast_wave,2,temperature_1,0.07598776695904369,0.0010302216362697292
61-70,blast_wave,2,beta_s_1,0.9810783912783869,0.0006004352865882079
61-70,blast_wave,2,n_1,1.0812266216780686,0.023892014382773663
61-70,blast_wave,2,norm_2,56.09693619045856,10.616722372736895
61-70,blast_wave,2,temperature_2,0.2607677579140842,0.01135795158860027
61-70,blast_wave,2,beta_s_2,0.9836968819539496,0.0017455639472430673
61-70,blast_wave,2,n_2,3.8460441473436786,0.49611618411821334
61-70,manuscript_juttner,3,norm_1,78.09204678490838,3.900620588652572
61-70,manuscript_juttner,3,temperature_1,0.4978172424801253,0.007323621598788993
61-70,manuscript_juttner,3,U_1,1.456290496323642,0.05550014238220613
61-70,manuscript_juttner,3,norm_2,0.04150383088545226,0.007107861987331359
61-70,manuscript_juttner,3,temperature_2,1.3635618065976016,0.03136856744781469
61-70,manuscript_juttner,3,U_2,0.7155390549561833,0.21205033089229836
61-70,manuscript_juttner,3,norm_3,6481.068028906564,301.5722951413295
61-70,manuscript_juttner,3,temperature_3,0.20290128326674522,0.0037026559642224233
61-70,manuscript_juttner,3,U_3,2.370978242683198,0.06218050253398255
61-70,exact_bose_einstein,3,norm_1,76.24836406318894,5.280654626244527
61-70,exact_bose_einstein,3,temperature_1,0.7850286292177225,0.010201027363862358
61-70,exact_bose_einstein,3,U_1,2.999999691306191,0.2980432991820543
61-70,exact_bose_einstein,3,norm_2,2817.0818962821118,372.8245647562387
61-70,exact_bose_einstein,3,temperature_2,0.17129369288745014,0.01099192379012151
61-70,exact_bose_einstein,3,U_2,1.3296545596003895,0.2667003560440876
61-70,exact_bose_einstein,3,norm_3,0.04850191251902519,0.00798409123298013
61-70,exact_bose_einstein,3,temperature_3,1.9999998588620786,0.14389685916089368
61-70,exact_bose_einstein,3,U_3,2.1997295635177045,0.0887649910230699
61-70,tsallis,3,norm_1,1811.905652814067,929.1302276473987
61-70,tsallis,3,temperature_1,0.039574292088709107,0.005607428525752137
61-70,tsallis,3,q_1,1.2700769071385225,0.013616996356344946
61-70,tsallis,3,norm_2,520.5328762089831,28.99967670516395
61-70,tsallis,3,temperature_2,0.19606115231951468,0.002597167939092579
61-70,tsallis,3,q_2,1.1292797835878445,0.0014131320023461624
61-70,tsallis,3,norm_3,20277.46474505935,2438.95708347031
61-70,tsallis,3,temperature_3,0.05884794713068416,0.002400618664949592
61-70,tsallis,3,q_3,1.10787970982718,0.011855933826851017
61-70,blast_wave,3,norm_1,106.34450932020482,1.9897159788371894
61-70,blast_wave,3,temperature_1,0.21390920355860574,0.009851635117887933
61-70,blast_wave,3,beta_s_1,0.9894641551716515,0.0014998468622860472
61-70,blast_wave,3,n_1,3.488837792463985,0.5639190958634102
61-70,blast_wave,3,norm_2,6296.96668389925,1.9952041344558893
61-70,blast_wave,3,temperature_2,0.10811895101513756,0.0013115009588830565
61-70,blast_wave,3,beta_s_2,0.0001459403868525856,0.8077607341875693
61-70,blast_wave,3,n_2,0.2767757712396084,3.571367247144136
61-70,blast_wave,3,norm_3,1741.3869566548512,1.9948387083248917
61-70,blast_wave,3,temperature_3,0.20875068368793812,0.001411048212045754
61-70,blast_wave,3,beta_s_3,0.8733786384336458,0.004015536387295959
61-70,blast_wave,3,n_3,2.1765487391540774,0.14227255639058334
71-80,manuscript_juttner,1,norm_1,722.3777016085319,22.913140589876264
71-80,manuscript_juttner,1,temperature_1,0.5251460629764532,0.004672816251409584
71-80,manuscript_juttner,1,U_1,2.9999999953580363,0.014937556404465813
71-80,exact_bose_einstein,1,norm_1,463.9413931969467,12.55216107880696
71-80,exact_bose_einstein,1,temperature_1,0.5846523865745477,0.004353923085760936
71-80,exact_bose_einstein,1,U_1,2.9999989065732673,0.024008363926570908
71-80,tsallis,1,norm_1,3336.066569255873,108.1591835405502
71-80,tsallis,1,temperature_1,0.12376866257402837,0.0012597002585111525
71-80,tsallis,1,q_1,1.1677059237589484,0.0007893790509710952
71-80,blast_wave,1,norm_1,8640.857064301017,987.4315877579647
71-80,blast_wave,1,temperature_1,0.14566080649225638,0.005371730512269496
71-80,blast_wave,1,beta_s_1,0.9611401651381634,0.002220395992628521
71-80,blast_wave,1,n_1,2.5117775471281725,0.15580239639494464
71-80,manuscript_juttner,2,norm_1,3428.248901792232,150.82003614767882
71-80,manuscript_juttner,2,temperature_1,0.3219747402820297,0.004340800394105948
71-80,manuscript_juttner,2,U_1,2.99999327934127,0.11614317853821698
71-80,manuscript_juttner,2,norm_2,21.434739467785757,1.6333776196882877
71-80,manuscript_juttner,2,temperature_2,1.0536828258294422,0.013135132534372485
71-80,manuscript_juttner,2,U_2,2.9999901638875235,0.07168450522115677
71-80,exact_bose_einstein,2,norm_1,11.726255810706196,0.9122122263037342
71-80,exact_bose_einstein,2,temperature_1,1.1571595798002878,0.01427415907546481
71-80,exact_bose_einstein,2,U_1,2.999999739103173,0.12016042458967946
71-80,exact_bose_einstein,2,norm_2,1814.4372600632714,116.71870788499928
71-80,exact_bose_einstein,2,temperature_2,0.3256464218628617,0.038316274097118214
71-80,exact_bose_einstein,2,U_2,2.4872144221076478,0.421519298549873
71-80,tsallis,2,norm_1,19043.344740810695,7626.316996788332
71-80,tsallis,2,temperature_1,0.0640762919596493,0.008494797381752617
71-80,tsallis,2,q_1,1.0445305653552235,0.03248480395693343
71-80,tsallis,2,norm_2,1071.9687342148252,82.73534114826805
71-80,tsallis,2,temperature_2,0.16986791762327916,0.0034271645428912006
71-80,tsallis,2,q_2,1.1472299815886977,0.0014421870811103243
71-80,blast_wave,2,norm_1,123.79330075118509,23.376073698154535
71-80,blast_wave,2,temperature_1,0.2300069990909511,0.010519025006720042
71-80,blast_wave,2,beta_s_1,0.988503654912821,0.0013619185881282858
71-80,blast_wave,2,n_1,3.9666186587502725,0.38682296549114037
71-80,blast_wave,2,norm_2,46385.72658108458,1933.3589037669153
71-80,blast_wave,2,temperature_2,0.08455981904441412,0.001013076949321165
71-80,blast_wave,2,beta_s_2,0.9788410552774853,0.0006231716289281652
71-80,blast_wave,2,n_2,1.134070816411446,0.025059234257094665
71-80,manuscript_juttner,3,norm_1,7905.1130556583685,847.8701056156888
71-80,manuscript_juttner,3,temperature_1,0.1674893264507497,0.010664051016340853
71-80,manuscript_juttner,3,U_1,1.852160699693546,0.22988854162482442
71-80,manuscript_juttner,3,norm_2,0.07820197424586156,0.0133347125261691
71-80,manuscript_juttner,3,temperature_2,1.3184280510991273,0.0375348330788251
71-80,manuscript_juttner,3,U_2,0.7760951103331704,0.14692896007785966
71-80,manuscript_juttner,3,norm_3,118.81996107161123,10.962413365113903
71-80,manuscript_juttner,3,temperature_3,0.5193122046833085,0.027208741598850117
71-80,manuscript_juttner,3,U_3,1.6989928318746645,0.19549734503480043
71-80,exact_bose_einstein,3,norm_1,0.06761185023798404,0.007729204352006268
71-80,exact_bose_einstein,3,temperature_1,1.7598676830843438,0.043555261077257934
71-80,exact_bose_einstein,3,U_1,1.7682746246745367,0.09656051350975037
71-80,exact_bose_einstein,3,norm_2,86.52036161491677,4.33477986681001
71-80,exact_bose_einstein,3,temperature_2,0.6182986558084301,0.012398924168258552
71-80,exact_bose_einstein,3,U_2,2.0801316068086817,0.07173703315829405
71-80,exact_bose_einstein,3,norm_3,3247.472999300697,185.30097629185752
71-80,exact_bose_einstein,3,temperature_3,0.16675561430937152,0.003580093576085727
71-80,exact_bose_einstein,3,U_3,1.2583845835217635,0.07775481920739125
71-80,tsallis,3,norm_1,12862.663988792156,12863.66390877487
71-80,tsallis,3,temperature_1,0.04465756775615221,0.011506559784969821
71-80,tsallis,3,q_1,1.0011322711303532,0.08305412456929562
71-80,tsallis,3,norm_2,1071.8528848821215,44.61396232457537
71-80,tsallis,3,temperature_2,0.16991116009328114,0.0018679359906685483
71-80,tsallis,3,q_2,1.1471904251387415,0.0008997889707327289
71-80,tsallis,3,norm_3,12136.45101032998,2867.256533112143
71-80,tsallis,3,temperature_3,0.0716362343697381,0.0040663628781717545
71-80,tsallis,3,q_3,1.0284599464226112,0.01575060788377214
71-80,blast_wave,3,norm_1,1617.1937573435307,152.56017593384092
71-80,blast_wave,3,temperature_1,0.1909957206085713,0.005525717346664807
71-80,blast_wave,3,beta_s_1,0.8035995438429744,0.017773002407760474
71-80,blast_wave,3,n_1,0.9191868800698144,0.18333480738854846
71-80,blast_wave,3,norm_2,37244.31791703683,2866.0481737438276
71-80,blast_wave,3,temperature_2,0.08050273109628328,0.0015862252042502314
71-80,blast_wave,3,beta_s_2,0.9896494556312478,0.0009817654311121138
71-80,blast_wave,3,n_2,2.02043020152196,0.1723268949409733
71-80,blast_wave,3,norm_3,25.379116681432546,7.236237262255511
71-80,blast_wave,3,temperature_3,0.2685277992080181,0.014646517468930698
71-80,blast_wave,3,beta_s_3,0.9896473071217696,0.0021145187865785897
71-80,blast_wave,3,n_3,2.679054883466042,0.7251501962739662
81-90,manuscript_juttner,1,norm_1,793.6949100265861,24.881554305946622
81-90,manuscript_juttner,1,temperature_1,0.5353659049334145,0.00476554546263902
81-90,manuscript_juttner,1,U_1,2.999999996792243,0.014842817668140773
81-90,exact_bose_einstein,1,norm_1,509.51430923067386,13.592372759239083
81-90,exact_bose_einstein,1,temperature_1,0.5964882468053202,0.004430114452733336
81-90,exact_bose_einstein,1,U_1,2.9999999846051155,0.023859702248513415
81-90,tsallis,1,norm_1,3755.586226618322,124.27675923207448
81-90,tsallis,1,temperature_1,0.12433286615590781,0.0013095706340269242
81-90,tsallis,1,q_1,1.1712577437635894,0.000846066355748909
81-90,blast_wave,1,norm_1,14698.784987810453,2731.0115472428515
81-90,blast_wave,1,temperature_1,0.12816816890864272,0.0076284444233020166
81-90,blast_wave,1,beta_s_1,0.969432221576596,0.003067384922388783
81-90,blast_wave,1,n_1,1.947781949830381,0.16155860884710682
81-90,manuscript_juttner,2,norm_1,30.800929762209417,2.235754031344941
81-90,manuscript_juttner,2,temperature_1,1.0324949618961938,0.012558980607655479
81-90,manuscript_juttner,2,U_1,2.999999998110754,0.09517437570152354
81-90,manuscript_juttner,2,norm_2,4196.410637778849,188.81936779300827
81-90,manuscript_juttner,2,temperature_2,0.3144056493697868,0.0043915047551169595
81-90,manuscript_juttner,2,U_2,2.9999994396201886,0.14953962352553485
81-90,exact_bose_einstein,2,norm_1,2120.8492907657187,150.11306631376567
81-90,exact_bose_einstein,2,temperature_1,0.30692701115688237,0.03559902463714271
81-90,exact_bose_einstein,2,U_1,2.3281072633634956,0.41024830240562726
81-90,exact_bose_einstein,2,norm_2,16.730766421106605,1.3392053287357903
81-90,exact_bose_einstein,2,temperature_2,1.1374776315624155,0.014739088409554402
81-90,exact_bose_einstein,2,U_2,2.9999998755297144,0.11967157772174941
81-90,tsallis,2,norm_1,23560.79466651249,9784.843001381134
81-90,tsallis,2,temperature_1,0.0626229064974555,0.008641342037406956
81-90,tsallis,2,q_1,1.0531026490581583,0.033630688301011014
81-90,tsallis,2,norm_2,1122.3711359699848,93.92718240222644
81-90,tsallis,2,temperature_2,0.17506311233544997,0.0038547918154067523
81-90,tsallis,2,q_2,1.1482175964199772,0.0016266653342975612
81-90,blast_wave,2,norm_1,68.26826528791747,11.47055944369513
81-90,blast_wave,2,temperature_1,0.26711851827240557,0.010550713248188737
81-90,blast_wave,2,beta_s_1,0.9852497140469193,0.0013800569055230083
81-90,blast_wave,2,n_1,3.0135475421892766,0.8491682811752794
81-90,blast_wave,2,norm_2,78777.93920840856,2249.095193657209
81-90,blast_wave,2,temperature_2,0.07590523192342248,0.0005903704748953797
81-90,blast_wave,2,beta_s_2,0.9833693778828225,0.000500161549749023
81-90,blast_wave,2,n_2,0.9938537665528488,0.021082588527489177
81-90,manuscript_juttner,3,norm_1,0.19352941679758243,0.04542512538668664
81-90,manuscript_juttner,3,temperature_1,1.5779200828264428,0.15317291076980122
81-90,manuscript_juttner,3,U_1,1.7842053708935681,0.3403211029830374
81-90,manuscript_juttner,3,norm_2,10672.556809693995,986.4279663984171
81-90,manuscript_juttner,3,temperature_2,0.19856467776153341,0.018320609524355824
81-90,manuscript_juttner,3,U_2,2.541039991881384,0.3210558222574198
81-90,manuscript_juttner,3,norm_3,162.4357904166514,14.272314025818687
81-90,manuscript_juttner,3,temperature_3,0.6129912060464484,0.04634718283963546
81-90,manuscript_juttner,3,U_3,2.314987699305883,0.2641344320537462
81-90,exact_bose_einstein,3,norm_1,92.5060762342265,3.1478743318993665
81-90,exact_bose_einstein,3,temperature_1,0.5182297593363927,0.004275175068532866
81-90,exact_bose_einstein,3,U_1,1.4256354531752786,0.027969047884301546
81-90,exact_bose_einstein,3,norm_2,0.053646250988763945,0.01009424491241177
81-90,exact_bose_einstein,3,temperature_2,1.38529451272974,0.021888651636491563
81-90,exact_bose_einstein,3,U_2,0.32593383855596963,0.519413167810896
81-90,exact_bose_einstein,3,norm_3,3805.062951496107,137.3567247392707
81-90,exact_bose_einstein,3,temperature_3,0.16227520873803067,0.0017627183770492771
81-90,exact_bose_einstein,3,U_3,1.2176929110481565,0.03559028299193656
81-90,tsallis,3,norm_1,11814.371983087653,4562.930127523747
81-90,tsallis,3,temperature_1,0.06276283589860943,0.006376861472717148
81-90,tsallis,3,q_1,1.0529205378835722,0.026990519933820623
81-90,tsallis,3,norm_2,1122.2450992547033,43.49886251200667
81-90,tsallis,3,temperature_2,0.1750678611280788,0.0018125709474635099
81-90,tsallis,3,q_2,1.1482151460186945,0.0009176642714157079
81-90,tsallis,3,norm_3,11733.136462237217,4615.402662995566
81-90,tsallis,3,temperature_3,0.06250261869742775,0.006499409302306983
81-90,tsallis,3,q_3,1.0532677824696457,0.0275386699355612
81-90,blast_wave,3,norm_1,111.45561550737555,112.44733800802203
81-90,blast_wave,3,temperature_1,0.2516096602272782,0.09297047589768358
81-90,blast_wave,3,beta_s_1,0.9871549425444365,0.009580380629540197
81-90,blast_wave,3,n_1,3.9533038535998433,2.3134214552887915
81-90,blast_wave,3,norm_2,1578.3624384286097,225.6894321191363
81-90,blast_wave,3,temperature_2,0.23929028194645463,0.010630647263128762
81-90,blast_wave,3,beta_s_2,0.8555403638540712,0.010442444767704673
81-90,blast_wave,3,n_2,2.4645780119564216,0.3027893730964717
81-90,blast_wave,3,norm_3,56071.092855031035,17875.917136287037
81-90,blast_wave,3,temperature_3,0.06679420707984261,0.005699551563577283
81-90,blast_wave,3,beta_s_3,0.4959491546131569,0.08057846018113596
81-90,blast_wave,3,n_3,0.20513498889970203,0.26567184013220313
91-100,manuscript_juttner,1,norm_1,880.2594387231069,28.14682708402978
91-100,manuscript_juttner,1,temperature_1,0.540302654590325,0.004971646593319778
91-100,manuscript_juttner,1,U_1,2.9999999875351024,0.015126926288491882
91-100,exact_bose_einstein,1,norm_1,560.4064456121062,15.01964258090328
91-100,exact_bose_einstein,1,temperature_1,0.6039073008569739,0.004570938593688845
91-100,exact_bose_einstein,1,U_1,2.9999986355305754,0.025082615043079626
91-100,tsallis,1,norm_1,4254.026975244608,147.88109590320482
91-100,tsallis,1,temperature_1,0.1236676808294534,0.001387192896827004
91-100,tsallis,1,q_1,1.1759457846008652,0.0009286817656599666
91-100,blast_wave,1,norm_1,28813.77549482511,8326.698235664726
91-100,blast_wave,1,temperature_1,0.10738663350402833,0.009642801784939835
91-100,blast_wave,1,beta_s_1,0.9787585400595885,0.003449002628038489
91-100,blast_wave,1,n_1,1.4898867539867016,0.15476470958915334
91-100,manuscript_juttner,2,norm_1,5344.719348479617,258.66294982716454
91-100,manuscript_juttner,2,temperature_1,0.3005288809547576,0.005135605829184292
91-100,manuscript_juttner,2,U_1,2.996154465699981,0.060553850230750106
91-100,manuscript_juttner,2,norm_2,45.86124832390283,3.2566223677937884
91-100,manuscript_juttner,2,temperature_2,1.001047177005277,0.012331528529804847
91-100,manuscript_juttner,2,U_2,2.999999314870198,0.05284968964157222
91-100,exact_bose_einstein,2,norm_1,25.787514841130243,2.1011516503300633
91-100,exact_bose_einstein,2,temperature_1,1.0999052978957145,0.015022680122675158
91-100,exact_bose_einstein,2,U_1,2.999992557061908,0.15737262848322398
91-100,exact_bose_einstein,2,norm_2,2563.578286383746,204.55565111397823
91-100,exact_bose_einstein,2,temperature_2,0.2746751521368016,0.02890077348532058
91-100,exact_bose_einstein,2,U_2,2.079267047490658,0.36795885031203734
91-100,tsallis,2,norm_1,28338.121328824724,12123.78335374094
91-100,tsallis,2,temperature_1,0.061125559470814335,0.008813360485752306
91-100,tsallis,2,q_1,1.069037581500295,0.03567317003403614
91-100,tsallis,2,norm_2,1094.3847743023443,109.3152928236048
91-100,tsallis,2,temperature_2,0.18257047006742513,0.0047356694626321805
91-100,tsallis,2,q_2,1.1487551811759562,0.0019275516664701842
91-100,blast_wave,2,norm_1,13000.855088767412,792.7106078807674
91-100,blast_wave,2,temperature_1,0.12000080475774402,0.0011834891429159944
91-100,blast_wave,2,beta_s_1,0.989999999929275,7.502695379912883e-05
91-100,blast_wave,2,n_1,3.999999999242148,0.049356613101873226
91-100,blast_wave,2,norm_2,2184.6348557446163,871.9206472317314
91-100,blast_wave,2,temperature_2,0.18448216392634395,0.02773629007305857
91-100,blast_wave,2,beta_s_2,0.8089812320594437,0.06109660507550241
91-100,blast_wave,2,n_2,0.3692348890632087,0.11653526690471244
91-100,manuscript_juttner,3,norm_1,0.4859265553745373,0.07424748647207469
91-100,manuscript_juttner,3,temperature_1,1.6165957311030457,0.05941587013545191
91-100,manuscript_juttner,3,U_1,2.2003377911451594,0.12517338837487002
91-100,manuscript_juttner,3,norm_2,11346.763949825814,812.0018031596355
91-100,manuscript_juttner,3,temperature_2,0.14828199177577508,0.004089650203538048
91-100,manuscript_juttner,3,U_2,1.657974540850783,0.0945965658250919
91-100,manuscript_juttner,3,norm_3,237.15695514726139,12.406064175127241
91-100,manuscript_juttner,3,temperature_3,0.7058657193668134,0.00991465580834161
91-100,manuscript_juttner,3,U_3,2.9855506453330287,0.03228662255076209
91-100,exact_bose_einstein,3,norm_1,0.22456780512093108,0.04806132490025408
91-100,exact_bose_einstein,3,temperature_1,1.9999709426386285,0.1375481528194965
91-100,exact_bose_einstein,3,U_1,2.516489277264067,0.12353136597108394
91-100,exact_bose_einstein,3,norm_2,154.37144419696668,11.778179818369935
91-100,exact_bose_einstein,3,temperature_2,0.7722521768159805,0.012871697037639573
91-100,exact_bose_einstein,3,U_2,2.9998396576290207,0.2506710178371516
91-100,exact_bose_einstein,3,norm_3,4677.330142854752,724.0795616218679
91-100,exact_bose_einstein,3,temperature_3,0.1548050276610275,0.009352980558032437
91-100,exact_bose_einstein,3,U_3,1.2042641074716145,0.26429105519548246
91-100,tsallis,3,norm_1,7576.4595995606405,732.2747040779659
91-100,tsallis,3,temperature_1,0.08575989177643614,0.0016521186310876276
91-100,tsallis,3,q_1,1.0169707265847503,0.0052427180104532844
91-100,tsallis,3,norm_2,32080.668895137238,9083.819597152386
91-100,tsallis,3,temperature_2,0.04773460879313297,0.003257593458098177
91-100,tsallis,3,q_2,1.0038394814885332,0.849459800356056
91-100,tsallis,3,norm_3,1107.888975958181,9.376173941499019
91-100,tsallis,3,temperature_3,0.182181930995581,0.0003802086159750834
91-100,tsallis,3,q_3,1.148777946146991,0.00043557103097180416
91-100,blast_wave,3,norm_1,320.03540209208785,66.21083884380809
91-100,blast_wave,3,temperature_1,0.21120794902434475,0.007354430836632536
91-100,blast_wave,3,beta_s_1,0.9899999999777437,0.0002830956558040887
