group_label,model_name,component_count,parameter_name,value,error
126-150,blast_wave,1,beta_s_1,0.9858100890784259,0.0025057354553586486
126-150,blast_wave,1,n_1,1.0102707964699578,0.09042994539576432
126-150,tsallis,1,norm_1,10335.818147672855,602.1868218116042
126-150,tsallis,1,temperature_1,0.09778909452958458,0.002025018097631587
126-150,tsallis,1,q_1,1.2214558315952875,0.0023067633899691575
126-150,manuscript_juttner,1,norm_1,1367.821371995938,43.39824644202372
126-150,manuscript_juttner,1,temperature_1,0.5228879244953427,0.004938702083463642
126-150,manuscript_juttner,1,U_1,2.999999998557341,0.022606387562646102
126-150,blast_wave,2,norm_1,497.0724202076624,176.40369668720373
126-150,blast_wave,2,temperature_1,0.3651701819632445,0.025939351279083422
126-150,blast_wave,2,beta_s_1,0.8078301281434258,0.032230808196090366
126-150,blast_wave,2,n_1,2.975706279549063,0.7689140115384594
126-150,blast_wave,2,norm_2,33706.742075009875,9482.350015962855
126-150,blast_wave,2,temperature_2,0.09939253433256509,0.006799576937293321
126-150,blast_wave,2,beta_s_2,0.9022962514661553,0.05549710702295746
126-150,blast_wave,2,n_2,2.344350380389356,0.7220860565566355
126-150,tsallis,2,norm_1,0.00019900624873695166,1.235886771456761
126-150,tsallis,2,temperature_1,0.014059569085767207,1.3048855858184882
126-150,tsallis,2,q_1,1.2421201942154068,0.5109421922787133
126-150,tsallis,2,norm_2,10335.879762134395,1.9997981989790787
126-150,tsallis,2,temperature_2,0.09778824666634235,0.0002961063103683534
126-150,tsallis,2,q_2,1.221456468927235,0.0011165687597249896
126-150,manuscript_juttner,2,norm_1,148.9076873084268,7.724814622331934
126-150,manuscript_juttner,2,temperature_1,0.853468281697393,0.023491495687073705
126-150,manuscript_juttner,2,U_1,2.9169207897295606,0.10734643475495553
126-150,manuscript_juttner,2,norm_2,9155.87571675192,502.5785942577104
126-150,manuscript_juttner,2,temperature_2,0.2210589808195952,0.006310422812418781
126-150,manuscript_juttner,2,U_2,2.387882624485839,0.10087987251095032
126-150,blast_wave,3,norm_1,252.6703250075434,254.857627294882
126-150,blast_wave,3,temperature_1,0.40685933945893005,0.12461876023277713
126-150,blast_wave,3,beta_s_1,0.846094547907902,0.06024304575802941
126-150,blast_wave,3,n_1,3.9999996832993836,2.7401659836055776
126-150,blast_wave,3,norm_2,313470.7824506942,3525594.350593722
126-150,blast_wave,3,temperature_2,0.037489364207453114,0.08106884147133547
126-150,blast_wave,3,beta_s_2,0.09896420076053654,0.5381904641681545
126-150,blast_wave,3,n_2,3.7389962777851173,3.7129062616066015
126-150,blast_wave,3,norm_3,29281.78418746121,84031.45223074971
126-150,blast_wave,3,temperature_3,0.10711735059911713,0.10788326453118607
126-150,blast_wave,3,beta_s_3,0.9425774967217967,0.13253045693538068
126-150,blast_wave,3,n_3,1.834640235331684,2.7508185774100764
126-150,tsallis,3,norm_1,75.23826367862291,0.571941664808925
126-150,tsallis,3,temperature_1,0.016341455681947874,0.7705498787665183
126-150,tsallis,3,q_1,1.4120414680155033,0.6243180277564384
126-150,tsallis,3,norm_2,594.9417507801417,0.570912811441417
126-150,tsallis,3,temperature_2,0.23548898342926491,0.001494853228442422
126-150,tsallis,3,q_2,1.1354426810831466,0.005886529128096396
126-150,tsallis,3,norm_3,39171.81395074481,0.5718367614572344
126-150,tsallis,3,temperature_3,0.059470915583375264,0.0005241773506289293
126-150,tsallis,3,q_3,1.144584531927816,0.003618986481432218
126-150,manuscript_juttner,3,norm_1,420.2151680389716,32.339723441001524
126-150,manuscript_juttner,3,temperature_1,0.34437738540619767,0.009273093794714554
126-150,manuscript_juttner,3,U_1,1.11847746582209,0.10097128177902415
126-150,manuscript_juttner,3,norm_2,6080.555792432452,310.147669273656
126-150,manuscript_juttner,3,temperature_2,0.11736993935877922,0.0021166917261614265
126-150,manuscript_juttner,3,U_2,0.35849064443624107,0.060714288237271374
126-150,manuscript_juttner,3,norm_3,24.033965571636365,2.6038048262145814
126-150,manuscript_juttner,3,temperature_3,0.8989693057618068,0.03481231981154015
126-150,manuscript_juttner,3,U_3,2.0910861037754467,0.14688266604500644
21-30,blast_wave,1,norm_1,1354.8659060691848,121.38450482943881
21-30,blast_wave,1,temperature_1,0.1320977294932637,0.0030085589928819517
21-30,blast_wave,1,beta_s_1,0.9169686530612216,0.004252097929045184
