group_label,model_name,component_count,parameter_name,value,error
21-30,manuscript_juttner,2,temperature_2,0.3151940634988666,0.017696447716027547
21-30,manuscript_juttner,2,U_2,2.701912978987261,0.19862285358377219
21-30,exact_bose_einstein,2,norm_1,0.25173519254691584,0.03460360072907416
21-30,exact_bose_einstein,2,temperature_1,1.064229368914416,0.09674457223001454
21-30,exact_bose_einstein,2,U_1,2.7780957705145632,0.32788732404371457
21-30,exact_bose_einstein,2,norm_2,241.86127253944133,18.157305297166943
21-30,exact_bose_einstein,2,temperature_2,0.3375330266517094,0.014706584655041571
21-30,exact_bose_einstein,2,U_2,2.8197943942933024,0.15311161562136633
21-30,tsallis,2,norm_1,815.2227015884865,751.2601387034222
21-30,tsallis,2,temperature_1,0.06895658785182653,0.018381267355618548
21-30,tsallis,2,q_1,1.0012467406229388,0.7977689066959914
21-30,tsallis,2,norm_2,679.0429131493383,111.2000321479361
21-30,tsallis,2,temperature_2,0.10179603380994152,0.003658145943909036
21-30,tsallis,2,q_2,1.14248436154192,0.0016537731729188154
31-40,manuscript_juttner,1,norm_1,278.3221219528589,10.877187615565305
31-40,manuscript_juttner,1,temperature_1,0.4751892584923426,0.004513148957594748
31-40,manuscript_juttner,1,U_1,2.999999842501697,0.025414822160849004
31-40,exact_bose_einstein,1,norm_1,207.87857579089953,7.553064855573069
31-40,exact_bose_einstein,1,temperature_1,0.5062934859864526,0.004389208908657238
31-40,exact_bose_einstein,1,U_1,2.999999798769327,0.040369197473789864
31-40,tsallis,1,norm_1,1642.772472889077,62.889404302218054
31-40,tsallis,1,temperature_1,0.11030499662968278,0.0011924334484960178
31-40,tsallis,1,q_1,1.1521895373159454,0.0007318678638003062
31-40,blast_wave,1,norm_1,2766.0697754651164,122.70064356421358
31-40,blast_wave,1,temperature_1,0.1478645334001577,0.0017558465108151178
31-40,blast_wave,1,beta_s_1,0.9424601828966239,0.0016592660832519535
31-40,blast_wave,1,n_1,3.999999999720135,0.00954492602785062
31-40,manuscript_juttner,2,norm_1,2.329654163190388,0.2158300507438975
31-40,manuscript_juttner,2,temperature_1,1.085096301146609,0.01504196859010698
31-40,manuscript_juttner,2,U_1,2.9999999746850645,0.2056713377628263
31-40,manuscript_juttner,2,norm_2,917.4525605444827,41.50748069255059
31-40,manuscript_juttner,2,temperature_2,0.3419529381485168,0.004167943723602574
31-40,manuscript_juttner,2,U_2,2.9999905878190622,0.10239220801206783
31-40,exact_bose_einstein,2,norm_1,1.6500908862416985,0.13291118984718264
31-40,exact_bose_einstein,2,temperature_1,1.1193582213460949,0.02066386170343948
31-40,exact_bose_einstein,2,U_1,2.9293849138327777,0.06225623011384518
31-40,exact_bose_einstein,2,norm_2,675.4402035548575,28.43534571148848
31-40,exact_bose_einstein,2,temperature_2,0.35854319838228926,0.008748184351653226
31-40,exact_bose_einstein,2,U_2,2.923946671930749,0.09412079795250783
31-40,tsallis,2,norm_1,751.2515820523339,63.315629672503235
31-40,tsallis,2,temperature_1,0.1339006497665522,0.002729157663005091
31-40,tsallis,2,q_1,1.1420774680550345,0.0011980043185815248
31-40,tsallis,2,norm_2,4054.718975441493,1943.936891976974
31-40,tsallis,2,temperature_2,0.07185365030372995,0.011161244284420571
31-40,tsallis,2,q_2,1.0036179021733973,0.14076766077958913
41-50,manuscript_juttner,1,norm_1,337.36216000353613,12.434129530999428
41-50,manuscript_juttner,1,temperature_1,0.5192393560697507,0.00482895335246758
41-50,manuscript_juttner,1,U_1,2.9999999823490135,0.022033754289834784
41-50,exact_bose_einstein,1,norm_1,249.14683840431923,8.341010937074785
41-50,exact_bose_einstein,1,temperature_1,0.5553689421931416,0.004582065335442476
41-50,exact_bose_einstein,1,U_1,2.9999998316431182,0.03432730823201258
41-50,tsallis,1,norm_1,2023.5574050470918,78.06973700596234
41-50,tsallis,1,temperature_1,0.11810534012930596,0.0013328575014033561
41-50,tsallis,1,q_1,1.1564265536807596,0.0007989983599125949
