norm,T,beta_s,n
1250.7406902464124,0.13622803907664366,0.9042889658722392,4.093957496133998
1250.7402028609022,0.13623092736240236,0.9041976544411024,4.093926382691026
1250.74029848063,0.13622075713666626,0.9042338304402826,4.09388337938236
1250.7144290954516,0.13623327151516199,0.9044112439191849,4.10153909181629
1250.714888744419,0.1362365004015395,0.904384602559111,4.101633465407605
1250.7335831841715,0.1362297275593282,0.9045616149699165,4.104745746275836
1250.7336276051785,0.13623175045911814,0.9045107798398045,4.104746306807859
1250.733649084523,0.1362330632660606,0.9045189209777857,4.104751892406706
1250.7338513298691,0.13623186426663828,0.9045632990212942,4.104783841590409
1250.7338508217101,0.13623540964961325,0.9045620638188668,4.104783824984006
1250.7338437311066,0.13623010932519145,0.9045515095491293,4.104779290958654
1250.730038955307,0.13623422076865338,0.9043315186706883,4.100565033083847
1250.7156795343328,0.13623082360826602,0.9043729294456316,4.100348234937058
1250.715681544184,0.1362307149475523,0.9043867567491889,4.100343055110017
1250.7497777387182,0.13622599850107348,0.9044053789313281,4.101589625095281
1250.7720241547447,0.1362250753683499,0.9045335822495928,4.103865597404691
1250.7718317887384,0.13622346682809292,0.9045824885520085,4.103858503590935
1250.7718554018402,0.13622533223368957,0.9045739724757346,4.103863201429474
1250.7904584104306,0.13623645724666228,0.9044521839376669,4.104412098592584
1250.7906886847707,0.13622825866326982,0.9044099048878987,4.1022346773289415
1250.794191376859,0.13622182306583,0.904479998292224,4.1020994100585915
1250.7810768485172,0.13623695486522913,0.904378556609639,4.10409654332503
1250.7586565601955,0.13622903718441084,0.9045288828256501,4.1038074068705095
1250.7589937037822,0.13623054306345492,0.9045795391810488,4.103757158272076
1250.7730723208156,0.13623908268738993,0.9043614885487479,4.10088227724784
1250.7717090753688,0.13621653102919393,0.9044288431649846,4.102040719606966
1250.7717876550334,0.13624746881219857,0.9044291007590678,4.102045103982569
1250.8021742101444,0.1362262597047578,0.9045115282212985,4.10208613649967
1250.826249051166,0.1362288407914017,0.9044972548439413,4.103229942248944
1250.8353510372876,0.13622472488417217,0.9043790323570013,4.100491024326958
1250.8376272545213,0.13621998536447238,0.9042725785469811,4.095750000574486
1250.8376447857966,0.13621550687552586,0.9042923343204953,4.095726576540019
1250.836969836339,0.13621408239674013,0.9042216408064297,4.094871117689961
1250.8341860062644,0.13621958378239635,0.9043266486059759,4.095688011327706
1250.836256307826,0.1362231052368661,0.9043365403555753,4.096124196793353
1250.8114889459237,0.136233475833692,0.9043625744027359,4.100375665933565
1250.819571712355,0.13622628713927215,0.90447017144558,4.102266297582866
1250.7992505180323,0.13622962204079872,0.9044587479347547,4.102646414966746
1250.7414521884598,0.13623174154704146,0.9043172778412287,4.100141837296551
1250.7446274980282,0.13622240126540228,0.904400695815974,4.097111857623043
1250.7721448865273,0.13623964147450265,0.9043457350608032,4.103315805920386
1250.7864133810417,0.13622544102396644,0.9042461182936052,4.09880931267091
1250.8293039216462,0.13623884470267555,0.9042671979162151,4.100040924061334
1250.8311705564256,0.136225034348513,0.9045555574309001,4.102050184629701
1250.856603879045,0.13622380169175835,0.9047002191162354,4.109070874388362
1250.87793155094,0.1362349138492405,0.9044191175765646,4.102477268661086
1250.8789381567822,0.13622610840778088,0.9045362056883851,4.106701307332612
1250.912038799235,0.13623098208112303,0.9044402557847915,4.101926622332024
1250.9334496965491,0.1362141941252413,0.904300695293566,4.094966352264512
1250.9562120142323,0.13623092688339286,0.9045570628194365,4.103082243321525
