source_record,source_table,source_table_doi,source_location,description,observable_kind,eta_range,multiplicity_selection,pt_selection,extrapolated,row_index,pt_low_gev,pt_high_gev,pt_center_gev,yield_value,stat_error,sys_error_minus,sys_error_plus,sys_error,total_error,fit_ready,manuscript_bin,mapping_status
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,126-150,,False,45,8.0,10.0,9.0,0.002899,5.298e-05,,,,5.298e-05,True,126-150,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,46,10.0,13.0,11.5,7.988e-06,3.544e-07,,,,3.544e-07,True,21-30,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,46,10.0,13.0,11.5,3.867e-05,1.085e-06,,,,1.085e-06,True,31-40,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,46,10.0,13.0,11.5,7.898e-05,2.214e-06,,,,2.214e-06,True,41-50,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,46,10.0,13.0,11.5,0.0001126,2.651e-06,,,,2.651e-06,True,51-60,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,46,10.0,13.0,11.5,0.0001803,3.365e-06,,,,3.365e-06,True,61-70,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,46,10.0,13.0,11.5,0.0002488,5.593e-06,,,,5.593e-06,True,71-80,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,46,10.0,13.0,11.5,0.0003076,6.228e-06,,,,6.228e-06,True,81-90,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,46,10.0,13.0,11.5,0.0003968,7.081e-06,,,,7.081e-06,True,91-100,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,46,10.0,13.0,11.5,0.0005689,9.49e-06,,,,9.49e-06,True,101-125,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,126-150,,False,46,10.0,13.0,11.5,0.0008853,2.364e-05,,,,2.364e-05,True,126-150,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,47,13.0,20.0,16.5,1.491e-06,1.001e-07,,,,1.001e-07,True,21-30,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,47,13.0,20.0,16.5,7.546e-06,3.133e-07,,,,3.133e-07,True,31-40,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,47,13.0,20.0,16.5,1.391e-05,6.071e-07,,,,6.071e-07,True,41-50,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,47,13.0,20.0,16.5,2.146e-05,7.563e-07,,,,7.563e-07,True,51-60,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,47,13.0,20.0,16.5,3.461e-05,9.636e-07,,,,9.636e-07,True,61-70,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,47,13.0,20.0,16.5,4.757e-05,1.598e-06,,,,1.598e-06,True,71-80,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,47,13.0,20.0,16.5,6.062e-05,1.807e-06,,,,1.807e-06,True,81-90,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,47,13.0,20.0,16.5,7.877e-05,2.061e-06,,,,2.061e-06,True,91-100,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,47,13.0,20.0,16.5,0.0001193,2.84e-06,,,,2.84e-06,True,101-125,matched_to_manuscript_bin
ins1735345,Table 3,10.17182/hepdata.91996.v2/t3,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 13 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,126-150,,False,47,13.0,20.0,16.5,0.0001774,6.917e-06,,,,6.917e-06,True,126-150,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,1,0.15,0.2,0.175,4.028,0.001906,,,,0.001906,True,21-30,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,1,0.15,0.2,0.175,6.818,0.003237,,,,0.003237,True,31-40,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,1,0.15,0.2,0.175,8.841,0.005254,,,,0.005254,True,41-50,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,1,0.15,0.2,0.175,10.57,0.005762,,,,0.005762,True,51-60,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,1,0.15,0.2,0.175,12.7,0.006333,,,,0.006333,True,61-70,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,1,0.15,0.2,0.175,14.7,0.009652,,,,0.009652,True,71-80,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,1,0.15,0.2,0.175,16.4,0.01021,,,,0.01021,True,81-90,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,1,0.15,0.2,0.175,18.66,0.0109,,,,0.0109,True,91-100,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,1,0.15,0.2,0.175,22.14,0.01328,,,,0.01328,True,101-125,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,126-150,,False,1,0.15,0.2,0.175,27.26,0.02948,,,,0.02948,True,126-150,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,2,0.2,0.25,0.225,4.213,0.001402,,,,0.001402,True,21-30,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,2,0.2,0.25,0.225,6.985,0.002356,,,,0.002356,True,31-40,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,2,0.2,0.25,0.225,8.992,0.00381,,,,0.00381,True,41-50,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,2,0.2,0.25,0.225,10.67,0.004164,,,,0.004164,True,51-60,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,2,0.2,0.25,0.225,12.79,0.00457,,,,0.00457,True,61-70,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,2,0.2,0.25,0.225,14.74,0.006952,,,,0.006952,True,71-80,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,2,0.2,0.25,0.225,16.44,0.007348,,,,0.007348,True,81-90,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,2,0.2,0.25,0.225,18.67,0.007839,,,,0.007839,True,91-100,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,2,0.2,0.25,0.225,22.07,0.009538,,,,0.009538,True,101-125,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,126-150,,False,2,0.2,0.25,0.225,27.15,0.02116,,,,0.02116,True,126-150,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,3,0.25,0.3,0.275,4.014,0.001327,,,,0.001327,True,21-30,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,3,0.25,0.3,0.275,6.6,0.002227,,,,0.002227,True,31-40,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,3,0.25,0.3,0.275,8.448,0.003594,,,,0.003594,True,41-50,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,3,0.25,0.3,0.275,10.02,0.003928,,,,0.003928,True,51-60,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,3,0.25,0.3,0.275,11.97,0.004306,,,,0.004306,True,61-70,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,3,0.25,0.3,0.275,13.79,0.006551,,,,0.006551,True,71-80,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,3,0.25,0.3,0.275,15.35,0.00692,,,,0.00692,True,81-90,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,3,0.25,0.3,0.275,17.44,0.007383,,,,0.007383,True,91-100,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,3,0.25,0.3,0.275,20.65,0.008991,,,,0.008991,True,101-125,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,126-150,,False,3,0.25,0.3,0.275,25.4,0.01995,,,,0.01995,True,126-150,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,4,0.3,0.35,0.32499999999999996,3.707,0.001256,,,,0.001256,True,21-30,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,4,0.3,0.35,0.32499999999999996,6.06,0.002103,,,,0.002103,True,31-40,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,4,0.3,0.35,0.32499999999999996,7.754,0.003394,,,,0.003394,True,41-50,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,4,0.3,0.35,0.32499999999999996,9.187,0.003708,,,,0.003708,True,51-60,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,4,0.3,0.35,0.32499999999999996,10.98,0.004065,,,,0.004065,True,61-70,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,4,0.3,0.35,0.32499999999999996,12.66,0.006188,,,,0.006188,True,71-80,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,4,0.3,0.35,0.32499999999999996,14.09,0.006535,,,,0.006535,True,81-90,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,4,0.3,0.35,0.32499999999999996,16.05,0.006981,,,,0.006981,True,91-100,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,4,0.3,0.35,0.32499999999999996,19.02,0.008505,,,,0.008505,True,101-125,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,126-150,,False,4,0.3,0.35,0.32499999999999996,23.5,0.01891,,,,0.01891,True,126-150,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,5,0.35,0.4,0.375,3.282,0.001163,,,,0.001163,True,21-30,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,5,0.35,0.4,0.375,5.405,0.001959,,,,0.001959,True,31-40,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,5,0.35,0.4,0.375,6.932,0.003167,,,,0.003167,True,41-50,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,5,0.35,0.4,0.375,8.24,0.003466,,,,0.003466,True,51-60,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,5,0.35,0.4,0.375,9.864,0.003805,,,,0.003805,True,61-70,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,5,0.35,0.4,0.375,11.4,0.005797,,,,0.005797,True,71-80,matched_to_manuscript_bin
ins1735345,Table 4,10.17182/hepdata.91996.v2/t4,Data from figure 3,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the signal in the VZERO detector. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,5,0.35,0.4,0.375,12.73,0.006133,,,,0.006133,True,81-90,matched_to_manuscript_bin
